schedule2,0.2173912,7,90,9
Gaussian,0.0,0,0,0
Stack,0.3875,3,39,2
date-plus,0.46333330000000006,17,121,1
RecursiveSelectionSort,0.0,0,0,0
print_tokens2,0.0,0,0,0
countPositive,0.0,0,0,0
replace,0.0,0,0,0
stats,0.0,0,0,0
totinfo,0.484,18,401,15
trashAndTakeOut,0.0,0,0,0
oddOrPos,0.0,0,0,0
cal,0.0,0,0,0
jday-jdate,0.0,0,0,0
CheckPalindrome,0.0,0,0,0
boundedQueue,0.0,0,0,0
Heap,0.0,0,0,0
Calculation,0.0,0,0,0
numZero,0.0,0,0,0
findLast,0.0,0,0,0
UnixCal,0.0,0,0,0
findVal,0.0,0,0,0
schedule,0.2818181,10,146,2
LRS,0.0,0,0,0
InversePermutation,0.0,0,0,0
power,0.0,0,0,0
DigitReverser,0.0,0,0,0
testPad,0.0,0,0,0
tcas,0.55,27,650,77
twoPred,0.0,0,0,0
pcal,0.0,0,0,0
sum,0.0,0,0,0
quicksort,0.0,0,0,0
MergeSort,0.0,0,0,0
checkIt,0.0,0,0,0
printPrimes,0.0,0,0,0
print_tokens,0.0,0,0,0
lastZero,0.0,0,0,0
Queue,0.0,0,0,0
