schedule2,0.0434781,2,8,0
Gaussian,0.0,0,0,0
Stack,0.5125,4,8,0
date-plus,0.2866666,10,162,0
RecursiveSelectionSort,0.0,0,0,0
print_tokens2,0.0,0,0,0
countPositive,0.0,0,0,0
replace,0.0,0,0,0
stats,0.0,0,0,0
totinfo,0.0,0,0,0
trashAndTakeOut,0.0,0,0,0
oddOrPos,0.0,0,0,0
cal,0.0,0,0,0
jday-jdate,0.0,0,0,0
CheckPalindrome,0.0,0,0,0
boundedQueue,0.4428572,5,81,7
Heap,0.0,0,0,0
Calculation,0.0,0,0,0
numZero,0.0,0,0,0
findLast,0.0,0,0,0
UnixCal,0.047619,1,18,0
findVal,0.0,0,0,0
schedule,0.1136365,3,22,2
LRS,0.0,0,0,0
InversePermutation,0.0,0,0,0
power,0.0,0,0,0
DigitReverser,0.0,0,0,0
testPad,0.0,0,0,0
tcas,0.0,0,0,0
twoPred,0.0,0,0,0
pcal,0.0257142,1,27,0
sum,0.0,0,0,0
quicksort,0.0,0,0,0
MergeSort,0.0,0,0,0
checkIt,0.0,0,0,0
printPrimes,0.0,0,0,0
print_tokens,0.0,0,0,0
lastZero,0.0,0,0,0
Queue,0.22857120000000003,2,9,0
